0,4,0,-3,-18,-51,-21,2
-2,0,2,7,52,-28,60,4
2,2,-3,-7,-57,20,-12,-8
3,2,3,1,-19,-84,2,14
-16,-6,-4,2,-15,-23,-17,-16
-5,-7,-3,1,48,-30,40,5
4,-2,-4,-8,-62,-35,55,-4
-3,-1,-1,5,-39,-7,13,-1
0,0,-3,-4,-94,5,85,-2
-2,2,4,6,-6,20,-33,-3
10,-2,-2,-1,15,40,11,12
-26,-4,-4,-7,-64,15,-22,-7
-1,-6,-5,-2,-17,11,-22,-2
3,-1,-4,-6,-58,-7,-85,-4
-2,5,6,8,55,3,-1,-4
11,-8,-8,-10,42,31,-26,-6
-1,0,2,-2,22,-1,25,16
-6,-1,-4,-4,-69,-31,-65,-14
8,4,1,2,28,63,-13,1
8,5,2,-6,-107,-52,-39,10
-3,-3,-4,-1,41,26,0,-7
1,0,-2,-8,-57,15,9,-8
-5,-2,-1,8,8,-35,34,0
-3,-2,-3,-5,-19,21,5,-8
-2,0,1,5,30,-37,30,12
5,1,0,0,-33,3,1,7
1,1,1,-1,28,4,14,8
-2,-4,-5,-3,51,22,-76,-2
14,-2,-2,-4,-18,13,63,-2
-25,-1,1,-2,15,33,-4,16
0,-5,-4,-6,-56,-27,-53,-28
6,2,4,1,43,-34,35,9
-5,-3,-6,0,-10,27,-6,-6
4,-2,1,-1,58,37,-47,-3
2,1,-1,-1,-72,-30,69,1
-8,0,2,3,21,37,53,3
-3,-1,3,7,65,4,-13,-5
1,-1,-1,-3,-16,12,-25,-1
-1,1,-2,1,65,27,21,8
3,-3,-2,1,39,-7,4,-8
-3,2,5,3,50,19,8,7
3,3,2,2,-83,-35,-15,2
-6,-2,-2,-5,-26,-59,-16,-15
1,-2,-5,-10,-93,11,-1,6
-5,3,3,6,-19,41,10,6
19,1,-3,-1,66,-32,33,2
-26,-1,2,-1,-115,-6,-24,9
-4,-3,-3,-6,-97,-57,-2,-11
3,2,-1,-5,-78,-47,-2,-1
1,0,2,9,49,13,12,-5
4,-1,0,0,47,0,30,12
1,3,0,1,-30,56,41,-9
3,-1,0,0,40,31,-15,1
-8,-4,-7,-3,105,-1,29,-7
6,1,1,1,-28,13,-34,6
-16,-8,-4,0,-11,37,-17,-12
4,3,-1,-7,-33,-27,-66,-8
-7,-4,-4,-8,-99,-3,-5,-14
-9,-4,-1,-1,66,37,-27,-11
7,3,0,2,62,-9,-19,15
-4,-2,0,12,-30,-38,45,-2
4,1,1,-7,-81,-30,0,-3
0,-2,-3,-2,-52,17,-20,2
2,2,1,0,-28,-30,19,9
1,-3,-2,-5,-48,-2,1,-6
-10,-8,-7,-5,57,9,-5,-2
9,2,2,1,-28,-29,19,-3
0,-2,1,3,58,70,29,1
1,-1,0,0,69,10,-12,8
12,3,5,5,-25,10,11,4
-21,2,1,-7,-99,-44,-57,-7
-6,-4,0,12,111,-38,5,2
-7,-11,-10,-15,-56,9,-13,-7
4,4,4,3,-90,43,-47,1
9,3,0,-1,-50,-1,26,7
-11,-7,-3,1,32,38,-44,-7
-15,-5,-6,-7,-9,-37,72,2
5,3,3,-1,-40,-16,22,7
3,-3,-2,4,40,-11,14,0
1,2,2,-2,-109,-14,-59,-13
5,3,2,0,34,20,-25,7
-6,-3,-2,-1,24,-2,1,-11
3,-1,-2,-10,-21,-32,14,6
14,4,0,2,62,46,7,-18
2,3,0,-1,-40,11,-19,2
-2,0,-1,-2,-51,50,18,1
5,-1,0,2,1,-30,-18,-5
1,0,1,-8,-54,13,-18,8
-10,-5,-7,-9,23,-1,74,-4
-4,0,-3,-6,21,-34,-9,-1
9,2,0,1,-11,-51,11,-4
-1,2,0,-4,60,-82,-32,1
-2,-3,1,4,13,34,-5,-8
-5,-6,-7,-6,-24,-88,-54,-11
-3,-2,0,6,92,65,6,5
-1,1,0,-4,-79,-71,4,4
1,0,0,-3,-106,-38,-46,4
6,5,7,16,61,20,19,3
0,-1,1,-1,-23,24,5,3
-3,-2,0,-4,-77,-8,23,-2
